X,Y,15
78.3991020320036,17.5541411949248,411.42
78.3992309596123,17.5451115030294,403.72
78.3993598102079,17.5360818019968,242.33
78.3994885838081,17.5270520918313,198.31
78.3996172804305,17.5180223725373,150.65
78.3997459000929,17.5089926441188,161.1
78.3998744428129,17.4999629065803,112.64
78.4000029086082,17.490933159926,35.58
78.4001312974964,17.4819034041601,45.28
78.4002596094952,17.472873639287,326.02
78.4003878446222,17.4638438653109,304.72
78.400516002895,17.4548140822361,211.48
78.4006440843312,17.4457842900669,236.19
78.4007720889484,17.4367544888075,50.19
78.4009000167642,17.4277246784622,164.07
78.4010278677961,17.4186948590354,145.97
78.4011556420617,17.4096650305312,45.3
78.4012833395785,17.400635192954,160.97
78.4014109603641,17.391605346308,114.52
78.4015385044359,17.3825754905975,13.95
78.4016659718115,17.3735456258268,155.84
78.4017933625083,17.3645157520002,213.08
78.4019206765438,17.3554858691219,360.35
78.4081292707895,17.581353908845,636.81
78.4082579633755,17.5723241768417,674.14
78.408386579173,17.5632944356949,383.01
78.4085151181998,17.5542646854089,302.19
78.4086435804735,17.5452349259878,337.19
78.4087719660119,17.5362051574361,424.4
78.4089002748325,17.5271753797578,407.03
78.409028506953,17.5181455929574,356.67
78.4091566623911,17.5091157970391,143.28
78.4092847411643,17.5000859920072,94.06
78.4094127432902,17.4910561778658,30.26
78.4095406687865,17.4820263546193,121.26
78.4096685176707,17.472996522272,141.92
78.4097962899603,17.4639666808282,251.39
78.409923985673,17.454936830292,65.09
78.4100516048262,17.4459069706678,312.24
78.4101791474374,17.4368771019598,379.46
78.4103066135243,17.4278472241723,83.41
78.4104340031043,17.4188173373097,90.55
78.4105613161948,17.4097874413761,148.29
78.4106885528133,17.4007575363758,102.17
78.4108157129774,17.3917276223131,295.62
78.4109427967044,17.3826976991924,106.03
78.4110698040118,17.3736677670178,32.48
78.411196734917,17.3646378257936,286.2
78.4113235894374,17.3556078755242,421.84
78.4174155285366,17.5905069447651,461.11
78.4175438314642,17.5814771546023,462.95
78.4176720578637,17.5724473552982,573.51
78.4178002077527,17.5634175468571,277.03
78.417928281149,17.5543877292831,267.69
78.4180562780701,17.5453579025805,333.38
78.4181841985335,17.5363280667537,253.36
78.418312042557,17.5272982218068,194.08
78.418439810158,17.5182683677441,289.18
78.4185675013541,17.5092385045699,188.8
78.418695116163,17.5002086322885,70.9
78.418822654602,17.4911787509041,146.29
78.4189501166887,17.482148860421,174.49
78.4190775024407,17.4731189608434,82.58
78.4192048118755,17.4640890521757,152.36
78.4193320450104,17.455059134422,29.19
78.4194592018631,17.4460292075866,82.79
78.4195862824509,17.4369992716739,145.66
78.4197132867913,17.4279693266881,63.79
78.4198402149018,17.4189393726334,62.67
78.4199670667998,17.4099094095142,142.64
78.4200938425026,17.4008794373347,112.44
78.4202205420277,17.3918494560991,98.77
78.4203471653924,17.3828194658117,164.13
78.4204737126143,17.3737894664769,126.92
78.4206001837104,17.3647594580988,124.24
78.4207265786984,17.3557294406819,118.27
78.4267027195083,17.5996596583136,535.59
78.4268306322214,17.590629810227,626.99
78.4269584686668,17.5815999530012,355.79
78.4270862288623,17.5725700866405,326.6
78.4272139128253,17.5635402111492,272.62
78.4273415205734,17.5545103265314,179.26
78.4274690521242,17.5454804327914,125.26
78.4275965074952,17.5364505299336,338.18
78.4277238867039,17.5274206179621,263.67
78.4278511897678,17.5183906968813,238.27
78.4279784167045,17.5093607666953,284.1
78.4281055675314,17.5003308274084,90.85
78.428232642266,17.4913008790249,287.82
78.4283596409257,17.4822709215491,244.97
78.428486563528,17.4732409549853,119.82
78.4286134100904,17.4642109793375,119.86
78.4287401806302,17.4551809946103,54.66
78.4288668751648,17.4461510008077,57.68
78.4289934937118,17.4371209979341,90.6
78.4291200362883,17.4280909859937,58.34
78.4292465029119,17.4190609649909,15.13
78.4293728935999,17.4100309349298,122.56
78.4294992083696,17.4010008958147,132.28
78.4296254472384,17.39197084765,70.5
78.4297516102235,17.3829407904398,21.49
78.4298776973423,17.3739107241884,116.33
78.4300037086122,17.3648806489001,54.87
78.4301296440503,17.3558505645792,215.61
78.4361183662385,17.5997821429821,774.07
78.4362458121737,17.5907522280703,632.94
78.4363731821195,17.5817223040257,497.42
78.4365004760933,17.5726923708527,953.5
78.4366276941127,17.5636624285553,289.97
78.4367548361951,17.5546324771379,222.11
78.4368819023581,17.5456025166047,178.14
78.4370088926191,17.53657254696,35.95
78.4371358069956,17.527542568208,175.13
78.4372626455049,17.518512580353,56.97
78.4373894081647,17.5094825833992,110.25
78.4375160949922,17.500452577351,261.68
78.4376427060048,17.4914225622125,198.89
78.4377692412201,17.4823925379879,166.71
78.4378957006553,17.4733625046817,228.2
78.4380220843278,17.464332462298,293.54
78.438148392255,17.455302410841,40.13
78.4382746244543,17.4462723503151,19.2
78.438400780943,17.4372422807245,36.64
78.4385268617383,17.4282122020734,133.99
78.4386528668577,17.4191821143662,89.14
78.4387787963183,17.410152017607,51.76
78.4389046501375,17.4011219118002,239.47
78.4390304283326,17.39209179695,51.99
78.4391561309208,17.3830616730607,34.87
78.4392817579194,17.3740315401365,150.31
78.4394073093456,17.3650013981817,160.95
78.4395327852166,17.3559712472006,103.81
78.4455340889757,17.5999041797717,886.47
78.4456610681156,17.590874198279,610.12
78.4457879715441,17.58184420766,772.75
78.4459147992788,17.5728142079187,757.34
78.4460415513371,17.5637841990595,483.66
78.4461682277364,17.5547541810867,393.92
78.4462948284941,17.5457241540044,294.38
78.4464213536276,17.5366941178169,211.47
78.4465478031543,17.5276640725286,108.31
78.4466741770917,17.5186340181435,20.64
78.4468004754571,17.509603954666,52.07
78.4469266982677,17.5005738821004,286.34
78.4470528455411,17.4915438004508,64.66
78.4471789172945,17.4825137097216,64.25
78.4473049135452,17.4734836099169,96.55
78.4474308343106,17.4644535010411,258.24
78.4475566796079,17.4554233830984,113.32
78.4476824494544,17.4463932560931,59.53
78.4478081438675,17.4373631200293,18.47
78.4479337628643,17.4283329749114,86.74
78.4480593064621,17.4193028207436,58.7
78.4481847746781,17.4102726575302,120.55
78.4483101675296,17.4012424852754,123.51
78.4484354850338,17.3922123039835,47.98
78.4485607272078,17.3831821136588,111.29
78.4486858940689,17.3741519143055,101.52
78.4488109856342,17.3651217059279,282.22
78.4489360019209,17.3560914885301,137.1
78.4549498874417,17.6000257686667,759.55
78.4550763997687,17.5909957208374,613.22
78.4552028366626,17.581965663888,707.64
78.4553291981408,17.5729355978228,1019.44
78.4554554842205,17.563905522646,395.98
78.4555816949191,17.5548754383619,252.07
78.4557078302541,17.5458453449747,336.02
78.4558338902428,17.5368152424886,206.75
78.4559598749025,17.527785130908,233.15
78.4560857842505,17.518755010237,229.32
78.4562116183041,17.5097248804799,67.5
78.4563373770806,17.5006947416409,136.34
78.4564630605973,17.4916645937243,186.07
78.4565886688715,17.4826344367343,181.65
78.4567142019205,17.4736042706753,139.47
78.4568396597614,17.4645740955513,5.82
78.4569650424115,17.4555439113668,192.08
78.457090349888,17.4465137181259,140.16
78.4572155822082,17.4374835158329,79.68
78.4573407393892,17.428453304492,22.16
78.4574658214483,17.4194230841075,16.79
78.4575908284025,17.4103928546836,63.89
78.457715760269,17.4013626162247,56.11
78.457840617065,17.3923323687349,27.31
78.4579653988077,17.3833021122185,112.68
78.4580901055141,17.3742718466798,162.31
78.4582147372014,17.365241572123,61.2
78.4583392938867,17.3562112885524,136.02
78.4643657613582,17.6001469096512,583.79
78.4644918068551,17.5911167957295,564.93
78.4646177771969,17.5820866726941,700.33
78.4647436724011,17.5730565405492,764.4
78.4648694924849,17.564026399299,342.69
78.4649952374656,17.5549962489478,273.72
78.4651209073606,17.5459660894999,189.7
78.4652465021871,17.5369359209594,273.58
78.4653720219623,17.5279057433305,394.86
78.4654974667036,17.5188755566177,236.73
78.4656228364282,17.509845360825,135.61
78.4657481311533,17.5008151559568,103.45
78.4658733508961,17.4917849420172,504.37
78.4659984956739,17.4827547190105,544.54
78.4661235655038,17.473724486941,286.61
78.466248560403,17.4646942458129,273.89
78.4663734803887,17.4556639956305,490.75
78.466498325478,17.4466337363979,13.54
78.4666230956881,17.4376034681195,371.29
78.4667477910362,17.4285731907995,389.07
78.4668724115392,17.4195429044422,116.36
78.4669969572144,17.4105126090517,50.9
78.4671214280789,17.4014823046324,96.66
78.4672458241497,17.3924519911885,76.41
78.4673701454439,17.3834216687242,89.11
78.4674943919785,17.3743913372438,77.81
78.4676185637707,17.3653609967516,48.72
78.4677426608374,17.3563306472517,78.95
78.4737817104472,17.6002676027094,714.9
78.4739072890964,17.5912374229397,531.39
78.4740327928689,17.5822072340625,500.75
78.4741582217818,17.5731770360822,559.48
78.4742835758523,17.5641468290028,387.02
78.4744088550978,17.5551166128288,516.93
78.4745340595355,17.5460863875642,99.03
78.4746591891825,17.5370561532134,422.92
78.4747842440561,17.5280259097806,293.57
78.4749092241735,17.51899565727,115.01
78.4750341295518,17.5099653956858,104.26
78.4751589602082,17.5009351250323,100.46
78.47528371616,17.4919048453138,183.93
78.4754083974241,17.4828745565344,217.0
78.4755330040178,17.4738442586985,102.07
78.4756575359581,17.4648139518102,92.19
78.4757819932622,17.4557836358738,85.5
78.4759063759472,17.4467533108936,173.5
78.4760306840301,17.4377229768737,141.02
78.476154917528,17.4286926338185,195.78
78.4762790764581,17.4196622817321,211.84
78.4764031608372,17.4106319206189,60.04
78.4765271706825,17.401601550483,62.01
78.476651106011,17.3925711713287,43.25
78.4767749668396,17.3835407831603,57.81
78.4768987531854,17.374510385982,123.54
78.4770224650654,17.365479979798,110.11
78.4771461024965,17.3564495646127,64.08
78.4831977344302,17.6003878478257,675.44
78.4833228462146,17.5913576024522,667.33
78.4834478834004,17.5823273479776,740.84
78.4835728460048,17.573297084406,406.15
78.4836977340449,17.5642668117418,393.06
78.4838225475379,17.555236529989,493.56
78.483947286501,17.5462062391521,302.39
78.4840719509514,17.5371759392351,152.73
78.4841965409061,17.5281456302424,120.48
78.4843210563824,17.5191153121782,58.97
78.4844454973973,17.5100849850466,65.92
78.4845698639679,17.501054648852,63.97
78.4846941561114,17.4920243035986,339.21
78.4848183738447,17.4829939492906,189.24
78.4849425171851,17.4739635859322,12.21
78.4850665861494,17.4649332135277,36.47
78.4851905807549,17.4559028320813,104.52
78.4853145010184,17.4468724415973,51.41
78.4854383469571,17.4378420420799,85.51
78.4855621185879,17.4288116335333,144.5
78.4856858159278,17.4197812159618,133.09
78.4858094389938,17.4107507893696,28.29
78.4859329878029,17.401720353761,34.9
78.486056462372,17.3926899091402,81.62
78.4861798627181,17.3836594555114,141.01
78.4863031888581,17.3746289928789,62.71
78.486426440809,17.365598521247,65.49
78.4865496185876,17.3565680406198,158.13
78.4927384779314,17.5914773342514,522.84
78.4928630485134,17.5824470144236,463.49
78.492987544792,17.5734166855051,364.28
78.4931119667845,17.5643863475002,379.02
78.4932363145079,17.5553560004131,382.02
78.4933605879793,17.5463256442479,158.66
78.4934847872159,17.537295279009,318.77
78.4936089122346,17.5282649047006,275.24
78.4937329630527,17.5192345213268,295.18
78.493856939687,17.510204128892,186.33
78.4939808421548,17.5011737274003,191.07
78.4941046704729,17.492143316856,324.14
78.4942284246584,17.4831128972634,228.25
78.4943521047284,17.4740824686266,307.97
78.4944757106997,17.4650520309499,104.34
78.4945992425894,17.4560215842375,86.23
78.4947227004145,17.4469911284936,109.67
78.4948460841919,17.4379606637225,74.15
78.4949693939386,17.4289301899285,161.32
78.4950926296714,17.4198997071157,93.57
78.4952157914073,17.4108692152885,121.21
78.4953388791633,17.401838714451,72.39
78.4954618929561,17.3928082046074,23.7
78.4955848328027,17.383777685762,93.74
78.49570769872,17.3747471579192,21.39
78.4958304907248,17.365716621083,187.77
78.495953208834,17.3566860752577,27.55
78.5021541839687,17.5915966183218,691.11
78.5022782879296,17.5825662333851,605.66
78.5024023178654,17.573535839364,558.9
78.5025262737931,17.5645054362626,449.18
78.5026501557298,17.5554750240853,601.38
78.5027739636924,17.5464446028361,281.72
78.5028976976981,17.5374141725195,247.02
78.5030213577639,17.5283837331395,201.23
78.5031449439066,17.5193532847003,152.45
78.5032684561434,17.5103228272064,50.49
78.5033918944912,17.5012923606617,262.52
78.503515258967,17.4922618850707,104.83
78.5036385495877,17.4832314004374,246.12
78.5037617663702,17.4742009067662,110.42
78.5038849093316,17.4651704040613,72.79
78.5040079784887,17.4561398923268,68.54
78.5041309738583,17.4471093715671,46.13
78.5042538954575,17.4380788417863,7.97
78.5043767433031,17.4290483029888,98.11
78.5044995174119,17.4200177551786,35.96
78.5046222178008,17.4109871983601,106.56
78.5047448444867,17.4019566325375,144.78
78.5048673974864,17.392926057715,112.34
78.5049898768167,17.3838954738969,189.39
78.5051122824944,17.3748648810874,114.13
78.5052346145363,17.3658342792907,115.27
78.5053568729592,17.3568036685111,31.94
78.5115699640482,17.5917154546478,822.41
78.5116936013711,17.5826850048466,772.21
78.5118171649469,17.5736545459671,616.82
78.5119406547928,17.5646240780136,572.65
78.5120640709257,17.5555936009902,702.57
78.5121874133626,17.5465631149013,764.17
78.5123106821204,17.5375326197511,386.88
78.5124338772161,17.5285021155437,303.88
78.5125569986665,17.5194716022833,159.52
78.5126800464888,17.5104410799743,186.8
78.5128030206997,17.5014105486208,64.38
78.5129259213162,17.4923800082271,48.93
78.5130487483551,17.4833494587973,57.73
78.5131715018333,17.4743189003357,68.07
78.5132941817678,17.4652883328466,273.1
78.5134167881753,17.456257756334,49.74
78.5135393210726,17.4472271708024,17.11
78.5136617804767,17.4381965762559,191.47
78.5137841664043,17.4291659726987,48.96
78.5139064788723,17.420135360135,62.59
78.5140287178974,17.4111047385692,99.94
78.5141508834964,17.4020741080054,54.66
78.5142729756861,17.3930434684478,80.34
78.5143949944832,17.3840128199007,128.39
78.5145169399045,17.3749821623683,73.83
78.5146388119668,17.3659514958548,37.14
78.5147606106867,17.3569208203646,116.88
78.5209858178917,17.591833843214,718.28
78.5211089885594,17.5828033287925,662.84
78.5212320857584,17.573772805299,539.02
78.5213551095055,17.5647422727375,574.49
78.5214780598177,17.5557117311125,643.16
78.5216009367118,17.5466811804281,651.77
78.5217237402047,17.5376506206884,476.07
78.5218464703134,17.5286200518978,264.49
78.5219691270547,17.5195894740604,147.9
78.5220917104455,17.5105588871805,154.47
78.5222142205026,17.5015282912622,102.43
78.5223366572429,17.4924976863099,227.94
78.5224590206832,17.4834670723276,267.38
78.5225813108402,17.4744364493197,134.85
78.5227035277309,17.4654058172904,277.6
78.522825671372,17.4563751762438,275.79
78.5229477417802,17.4473445261842,181.25
78.5230697389724,17.4383138671159,70.88
78.5231916629653,17.429283199043,174.54
78.5233135137756,17.4202525219698,171.78
78.52343529142,17.4112218359004,207.59
78.5235569959154,17.4021911408392,484.78
78.5236786272783,17.3931604367904,37.17
78.5238001855256,17.3841297237581,295.82
78.5239216706738,17.3750990017467,97.57
78.5240430827396,17.3660682707602,50.03
78.5241644217397,17.3570375308031,40.12
78.5305244492167,17.5829212052076,903.56
78.5306470800218,17.5738906173442,653.1
78.5307696376532,17.5648600204192,633.32
78.5308921221277,17.5558294144367,522.39
78.5310145334621,17.546798799401,451.33
78.5311368716733,17.5377681753162,455.59
78.5312591367782,17.5287375421865,332.02
78.5313813287934,17.5197069000162,303.45
78.5315034477359,17.5106762488095,235.4
78.5316254936224,17.5016455885706,184.63
78.5317474664696,17.4926149193038,149.4
78.5318693662944,17.4835842410131,115.55
78.5319911931135,17.474553553703,157.46
78.5321129469436,17.4655228573774,200.63
78.5322346278015,17.4564921520408,106.24
78.5323562357038,17.4474614376973,127.5
78.5324777706674,17.4384307143511,96.39
78.5325992327087,17.4293999820064,18.74
78.5327206218447,17.4203692406675,284.16
78.5328419380918,17.4113384903386,312.29
78.5329631814668,17.4023077310239,681.28
78.5330843519863,17.3932769627277,108.34
78.533205449667,17.384246185454,166.52
78.5333264745254,17.3752153992073,108.76
78.5334474265782,17.3661846039917,75.46
78.5335683058419,17.3571537998113,27.81
78.5399399830645,17.5830386340764,848.22
78.5400621474589,17.5740079820876,942.08
78.5401842389577,17.5649773210433,738.04
78.5403062575777,17.5559466509476,495.83
78.5404282033357,17.5469159718048,458.49
78.5405500762483,17.537885283619,627.1
78.5406718763325,17.5288545863945,272.95
78.5407936036049,17.5198238801355,136.66
78.5409152580823,17.5107931648462,74.4
78.5410368397813,17.5017624405308,5.45
78.5411583487188,17.4927317071936,50.84
78.5412797849114,17.4837009648386,76.66
78.5414011483757,17.4746702134702,20.35
78.5415224391286,17.4656394530926,71.44
78.5416436571865,17.4566086837099,115.18
78.5417648025663,17.4475779053264,139.16
78.5418858752845,17.4385471179463,37.88
78.5420068753577,17.4295163215738,164.99
78.5421278028026,17.4204855162132,18.92
78.5422486576357,17.4114547018686,42.81
78.5423694398737,17.4024238785443,73.25
78.5424901495331,17.3933930462444,182.25
78.5426107866306,17.3843622049733,328.41
78.5427313511826,17.3753313547351,82.21
78.5428518432057,17.366300495534,40.47
78.5429722627165,17.3572696273743,56.08
78.5493555898247,17.5831556153837,918.19
78.5494772877917,17.5741248995138,798.17
78.5495989131411,17.5650941745945,642.23
78.5497204658898,17.5560634406299,840.19
78.5498419460545,17.5470326976242,479.23
78.5499633536518,17.5380019455818,376.94
78.5500846886986,17.5289711845067,407.84
78.5502059512114,17.5199404144031,662.38
78.5503271412069,17.5109096352754,172.42
78.5504482587019,17.5018788471276,149.59
78.5505693037129,17.492848049964,155.0
78.5506902762566,17.4838172437889,44.65
78.5508111763495,17.4747864286063,90.21
78.5509320040084,17.4657556044206,83.67
78.5510527592498,17.4567247712359,51.0
78.5511734420903,17.4476939290564,160.55
78.5512940525465,17.4386630778864,113.1
78.5514145906349,17.4296322177301,74.05
78.5515350563722,17.4206013485916,302.85
78.5516554497747,17.4115704704753,93.71
78.5517757708592,17.4025395833852,152.29
78.5518960196419,17.3935086873257,91.51
78.5520161961396,17.3844777823009,148.93
78.5521363003687,17.375446868315,72.22
78.5522563323457,17.3664159453723,12.35
78.5523762920869,17.357385013477,135.97
78.5587712692192,17.5832721491143,946.6
78.5588925007418,17.5742413696076,886.03
78.5590136599252,17.5652105810576,758.99
78.5591347467859,17.5561797834683,736.71
78.5592557613406,17.5471489768442,618.89
78.559376703606,17.5381181611892,786.29
78.5594975735986,17.5290873365077,581.58
78.5596183713352,17.5200565028038,217.52
78.5597390968322,17.5110256600818,60.33
78.5598597501064,17.5019948083458,252.32
78.5599803311743,17.4929639476001,207.27
78.5601008400524,17.4839330778488,137.68
78.5602212767574,17.4749021990962,114.11
78.5603416413057,17.4658713113464,64.23
78.560461933714,17.4568404146038,85.82
78.5605821539987,17.4478095088723,218.63
78.5607023021763,17.4387785941564,91.95
78.5608223782634,17.4297476704602,104.8
78.5609423822764,17.4207167377878,116.96
78.5610623142319,17.4116857961436,184.55
78.5611821741462,17.4026548455317,72.33
78.5613019620359,17.3936238859563,61.54
78.5614216779173,17.3845929174217,375.63
78.561541321807,17.375561939932,127.9
78.5616608937213,17.3665309534915,162.06
78.5617803936766,17.3574999581043,113.66
78.5683077860314,17.5743573923539,823.21
78.568428479032,17.5653265404175,780.06
78.568549099988,17.5562956794479,639.03
78.5686696489161,17.5472648094494,769.91
78.5687901258328,17.5382339304263,913.76
78.5689105307547,17.5292030423826,932.86
78.5690308636984,17.5201721453226,314.58
78.5691511246804,17.5111412392505,221.01
78.5692713137172,17.5021103241704,156.19
78.5693914308254,17.4930794000867,100.68
78.5695114760215,17.4840484670034,195.15
78.5696314493219,17.4750175249248,20.18
78.5697513507431,17.465986573855,245.04
78.5698711803017,17.4569556137984,153.0
78.5699909380141,17.4479246447591,80.42
78.5701106238967,17.4388936667412,134.55
78.5702302379659,17.429862679749,317.67
78.5703497802383,17.4208316837868,99.85
78.5704692507302,17.4118006788586,212.14
78.5705886494579,17.4027696649687,93.49
78.570707976438,17.3937386421214,261.02
78.5708272316868,17.3847076103208,326.23
78.5709464152206,17.3756765695711,206.8
78.5710655270558,17.3666455198766,105.49
78.5711845672088,17.3576144612414,198.42
78.577723143382,17.5744729677376,1028.07
78.5778433701832,17.565442052659,771.57
78.577963525218,17.5564111285535,792.07
78.5780836085029,17.547380195425,946.25
78.5782036200544,17.5383492532779,648.54
78.5783235598891,17.5293183021163,425.23
78.5784434280234,17.5202873419443,225.5
78.5785632244737,17.5112563727663,137.51
78.5786829492567,17.5022253945864,196.39
78.5788026023887,17.4931944074087,226.13
78.5789221838861,17.4841634112375,123.46
78.5790416937655,17.4751324060771,154.73
78.5791611320432,17.4661013919314,209.62
78.5792804987357,17.4570703688049,175.03
78.5793997938593,17.4480393367016,186.66
78.5795190174303,17.4390082956258,148.1
78.5796381694654,17.4299772455817,123.6
78.5797572499806,17.4209461865735,93.42
78.5798762589925,17.4119151186053,163.26
78.5799951965174,17.4028840416814,36.13
78.5801140625715,17.393852955806,616.51
78.5802328571712,17.3848218609833,437.55
78.5803515803328,17.3757907572175,227.64
78.5804702320727,17.3667596445128,8.5
78.580588812407,17.3577285228733,454.73
78.5871385725156,17.5745880957435,917.98
78.5872583331009,17.5655571177673,914.61
78.5873780221979,17.55652613077,834.53
78.5874976398231,17.5474951347559,997.08
78.5876171859929,17.5384641297291,694.67
78.5877366607238,17.5294331156937,380.37
78.5878560640322,17.5204020926541,435.28
78.5879753959345,17.5113710606144,318.15
78.5880946564471,17.5023400195787,18.21
78.5882138455865,17.4933089695513,259.0
78.5883329633689,17.4842779105364,153.12
78.5884520098108,17.4752468425381,158.8
78.5885709849286,17.4662157655607,467.16
78.5886898887385,17.4571846796083,290.65
78.5888087212569,17.4481535846852,208.66
78.5889274825001,17.4391224807955,371.45
78.5890461724845,17.4300913679434,319.95
78.5891647912264,17.4210602461332,92.06
78.5892833387419,17.4120291153689,118.47
78.5894018150475,17.4029979756549,202.12
78.5895202201593,17.3939668269954,218.34
78.5896385540937,17.3849356693944,388.76
78.5897568168668,17.3759045028563,113.4
78.589875008495,17.3668733273852,140.48
78.5899931289943,17.3578421429853,287.95
78.596554073154,17.5747027763569,994.6
78.5966733675069,17.5656717357273,1118.98
78.5967925906496,17.5566406860826,979.9
78.5969117425987,17.5476096274271,892.09
78.5970308233703,17.5385785597648,811.25
78.597149832981,17.5295474831001,359.23
78.5972687714471,17.520516397437,709.44
78.5973876387849,17.5114853027797,334.35
78.5975064350108,17.5024541991325,186.7
78.5976251601412,17.4934230864996,28.23
78.5977438141922,17.484391964885,58.54
78.5978623971803,17.4753608342931,229.24
78.5979809091217,17.4663296947279,311.06
78.5980993500328,17.4572985461938,378.45
78.5982177199297,17.4482673886948,311.36
78.5983360188288,17.4392362222352,192.11
78.5984542467462,17.4302050468192,228.48
78.5985724036984,17.4211738624509,293.97
78.5986904897013,17.4121426691346,157.16
78.5988085047714,17.4031114668744,153.77
78.5989264489247,17.3940802556746,336.78
78.5990443221774,17.3850490355393,927.13
78.5991621245459,17.3760178064727,650.97
78.5992798560461,17.3669865684791,214.74
